"trip_id","arrival_time","departure_time","stop_id","stop_sequence"
"APP_NEQ_2_29","06:49:00","06:49:00","112","3"
"APP_NEQ_2_29","07:37:00","07:37:00","8","4"
"APP_NEQ_2_31","06:42:00","06:42:00","118","0"
"APP_NEQ_2_31","06:47:00","06:47:00","117","1"
"APP_NEQ_2_31","06:51:00","06:51:00","116","2"
"APP_NEQ_2_31","06:54:00","06:54:00","115","3"
"APP_NEQ_2_31","07:26:00","07:28:00","15","4"
"APP_NEQ_2_31","07:37:00","07:37:00","9","5"
"APP_NEQ_2_31","07:49:00","07:49:00","8","6"
"APP_NEQ_2_32","09:05:00","09:05:00","8","0"
"APP_NEQ_2_32","09:16:00","09:16:00","9","1"
"APP_NEQ_2_32","09:26:00","09:28:00","15","2"
"APP_NEQ_2_32","09:41:00","09:41:00","100","3"
"APP_NEQ_2_32","09:44:00","09:44:00","106","4"
"APP_NEQ_2_32","09:47:00","09:47:00","107","5"
"APP_NEQ_2_32","09:50:00","09:50:00","108","6"
"APP_NEQ_2_32","09:53:00","09:53:00","109","7"
"APP_NEQ_2_32","09:56:00","09:56:00","110","8"
"APP_NEQ_2_32","09:59:00","09:59:00","111","9"
"APP_NEQ_2_32","10:03:00","10:03:00","112","10"
"APP_NEQ_2_32","10:05:00","10:05:00","113","11"
"APP_NEQ_2_32","10:07:00","10:07:00","114","12"
"APP_NEQ_2_32","10:10:00","10:10:00","115","13"
"APP_NEQ_2_32","10:13:00","10:13:00","116","14"
"APP_NEQ_2_32","10:16:00","10:16:00","117","15"
"APP_NEQ_2_32","10:21:00","10:21:00","118","16"
"APP_NEQ_2_33","06:52:00","06:52:00","118","0"
"APP_NEQ_2_33","06:57:00","06:57:00","117","1"
"APP_NEQ_2_33","07:00:00","07:00:00","116","2"
"APP_NEQ_2_33","07:02:00","07:02:00","115","3"
"APP_NEQ_2_33","07:10:00","07:10:00","111","4"
"APP_NEQ_2_33","07:13:00","07:13:00","110","5"
"APP_NEQ_2_33","07:16:00","07:16:00","109","6"
"APP_NEQ_2_33","07:39:00","07:41:00","15","7"
"APP_NEQ_2_33","07:49:00","07:49:00","14","8"
"APP_NEQ_2_33","07:54:00","07:54:00","13","9"
"APP_NEQ_2_33","07:59:00","07:59:00","12","10"
"APP_NEQ_2_34","09:22:00","09:22:00","8","0"
"APP_NEQ_2_34","09:41:00","09:42:00","15","1"
"APP_NEQ_2_34","09:48:00","09:48:00","83","2"
"APP_NEQ_2_34","09:59:00","09:59:00","108","3"
"APP_NEQ_2_34","10:24:00","10:24:00","118","4"
"APP_NEQ_2_35","07:10:00","07:10:00","118","0"
"APP_NEQ_2_35","07:15:00","07:15:00","117","1"
"APP_NEQ_2_35","07:18:00","07:18:00","116","2"
"APP_NEQ_2_35","07:21:00","07:21:00","115","3"
"APP_NEQ_2_35","07:24:00","07:24:00","114","4"
"APP_NEQ_2_35","07:27:00","07:27:00","113","5"
"APP_NEQ_2_35","07:30:00","07:30:00","112","6"
"APP_NEQ_2_35","07:57:00","07:59:00","15","7"
"APP_NEQ_2_35","08:20:00","08:20:00","8","8"
"APP_NEQ_2_36","09:35:00","09:35:00","8","0"
"APP_NEQ_2_36","09:46:00","09:46:00","9","1"
"APP_NEQ_2_36","09:56:00","09:58:00","15","2"
"APP_NEQ_2_36","10:13:00","10:13:00","100","3"
"APP_NEQ_2_36","10:16:00","10:16:00","106","4"
"APP_NEQ_2_36","10:19:00","10:19:00","107","5"
"APP_NEQ_2_36","10:22:00","10:22:00","108","6"
"APP_NEQ_2_36","10:25:00","10:25:00","109","7"
"APP_NEQ_2_36","10:28:00","10:28:00","110","8"
"APP_NEQ_2_36","10:31:00","10:31:00","111","9"
"APP_NEQ_2_36","10:35:00","10:35:00","112","10"
"APP_NEQ_2_36","10:37:00","10:37:00","113","11"
"APP_NEQ_2_36","10:39:00","10:39:00","114","12"
"APP_NEQ_2_36","10:42:00","10:42:00","115","13"
"APP_NEQ_2_36","10:45:00","10:45:00","116","14"
"APP_NEQ_2_36","10:48:00","10:48:00","117","15"
"APP_NEQ_2_36","10:53:00","10:53:00","118","16"
"APP_NEQ_2_38","10:05:00","10:05:00","8","0"
"APP_NEQ_2_38","10:16:00","10:16:00","9","1"
"APP_NEQ_2_38","10:26:00","10:28:00","15","2"
"APP_NEQ_2_38","10:34:00","10:34:00","83","3"
"APP_NEQ_2_38","10:44:00","10:44:00","106","4"
"APP_NEQ_2_38","10:47:00","10:47:00","107","5"
"APP_NEQ_2_38","10:50:00","10:50:00","108","6"
"APP_NEQ_2_38","10:53:00","10:53:00","109","7"
"APP_NEQ_2_38","10:56:00","10:56:00","110","8"
"APP_NEQ_2_38","10:59:00","10:59:00","111","9"
"APP_NEQ_2_38","11:03:00","11:03:00","112","10"
"APP_NEQ_2_38","11:05:00","11:05:00","113","11"
"APP_NEQ_2_38","11:07:00","11:07:00","114","12"
"APP_NEQ_2_38","11:10:00","11:10:00","115","13"
"APP_NEQ_2_38","11:13:00","11:13:00","116","14"
"APP_NEQ_2_38","11:16:00","11:16:00","117","15"
"APP_NEQ_2_38","11:21:00","11:21:00","118","16"
"APP_NEQ_2_39","07:29:00","07:29:00","118","0"
"APP_NEQ_2_39","07:35:00","07:35:00","117","1"
"APP_NEQ_2_39","07:38:00","07:38:00","116","2"
"APP_NEQ_2_39","07:40:00","07:40:00","115","3"
"APP_NEQ_2_39","07:43:00","07:43:00","114","4"
"APP_NEQ_2_39","07:45:00","07:45:00","113","5"
"APP_NEQ_2_39","07:48:00","07:48:00","112","6"
"APP_NEQ_2_39","07:51:00","07:51:00","111","7"
"APP_NEQ_2_39","07:53:00","07:53:00","110","8"
"APP_NEQ_2_39","07:56:00","07:56:00","109","9"
"APP_NEQ_2_39","07:59:00","07:59:00","108","10"
"APP_NEQ_2_39","08:02:00","08:02:00","107","11"
"APP_NEQ_2_39","08:05:00","08:05:00","106","12"
"APP_NEQ_2_39","08:20:00","08:22:00","15","13"
"APP_NEQ_2_39","08:31:00","08:31:00","14","14"
"APP_NEQ_2_39","08:36:00","08:36:00","13","15"
"APP_NEQ_2_39","08:43:00","08:43:00","12","16"
"APP_NEQ_2_42","10:22:00","10:22:00","8","0"
"APP_NEQ_2_42","10:41:00","10:42:00","15","1"
"APP_NEQ_2_42","10:59:00","10:59:00","108","2"
"APP_NEQ_2_42","11:24:00","11:24:00","118","3"
"APP_NEQ_2_43","07:35:00","07:35:00","118","0"
"APP_NEQ_2_43","07:41:00","07:41:00","117","1"
"APP_NEQ_2_43","07:44:00","07:44:00","116","2"
"APP_NEQ_2_43","07:46:00","07:46:00","115","3"
"APP_NEQ_2_43","07:49:00","07:49:00","114","4"
"APP_NEQ_2_43","07:51:00","07:51:00","113","5"
"APP_NEQ_2_43","07:54:00","07:54:00","112","6"
"APP_NEQ_2_43","08:23:00","08:25:00","15","7"
"APP_NEQ_2_43","08:45:00","08:45:00","8","8"
"APP_NEQ_2_44","10:35:00","10:35:00","8","0"
"APP_NEQ_2_44","10:46:00","10:46:00","9","1"
"APP_NEQ_2_44","10:56:00","10:58:00","15","2"
"APP_NEQ_2_44","11:13:00","11:13:00","100","3"
"APP_NEQ_2_44","11:16:00","11:16:00","106","4"
"APP_NEQ_2_44","11:19:00","11:19:00","107","5"
"APP_NEQ_2_44","11:22:00","11:22:00","108","6"
"APP_NEQ_2_44","11:25:00","11:25:00","109","7"
"APP_NEQ_2_44","11:28:00","11:28:00","110","8"
"APP_NEQ_2_44","11:31:00","11:31:00","111","9"
"APP_NEQ_2_44","11:35:00","11:35:00","112","10"
"APP_NEQ_2_44","11:37:00","11:37:00","113","11"
"APP_NEQ_2_44","11:39:00","11:39:00","114","12"
"APP_NEQ_2_44","11:42:00","11:42:00","115","13"
"APP_NEQ_2_44","11:45:00","11:45:00","116","14"
"APP_NEQ_2_44","11:48:00","11:48:00","117","15"
"APP_NEQ_2_44","11:53:00","11:53:00","118","16"
"APP_NEQ_2_45","07:45:00","07:45:00","118","0"
"APP_NEQ_2_45","07:51:00","07:51:00","117","1"
"APP_NEQ_2_45","07:54:00","07:54:00","116","2"
"APP_NEQ_2_45","07:57:00","07:57:00","115","3"
"APP_NEQ_2_45","08:01:00","08:01:00","114","4"
"APP_NEQ_2_45","08:04:00","08:04:00","113","5"
"APP_NEQ_2_45","08:07:00","08:07:00","112","6"
"APP_NEQ_2_45","08:10:00","08:10:00","111","7"
"APP_NEQ_2_45","08:13:00","08:13:00","110","8"
"APP_NEQ_2_45","08:16:00","08:16:00","109","9"
"APP_NEQ_2_45","08:56:00","08:56:00","8","10"
"APP_NEQ_2_46","10:54:00","10:54:00","8","0"
"APP_NEQ_2_46","11:15:00","11:18:00","15","1"
"APP_NEQ_2_46","11:58:00","11:58:00","118","2"
"APP_NEQ_2_47","08:03:00","08:03:00","118","0"
"APP_NEQ_2_47","08:08:00","08:08:00","117","1"
"APP_NEQ_2_47","08:11:00","08:11:00","116","2"
"APP_NEQ_2_47","08:13:00","08:13:00","115","3"
"APP_NEQ_2_47","08:16:00","08:16:00","114","4"
"APP_NEQ_2_47","08:18:00","08:18:00","113","5"
"APP_NEQ_2_47","08:21:00","08:21:00","112","6"
"APP_NEQ_2_47","08:23:00","08:23:00","111","7"
"APP_NEQ_2_47","08:26:00","08:26:00","110","8"
"APP_NEQ_2_47","08:29:00","08:29:00","109","9"
"APP_NEQ_2_47","08:32:00","08:32:00","108","10"
"APP_NEQ_2_47","08:50:00","08:52:00","15","11"
"APP_NEQ_2_47","09:11:00","09:11:00","8","12"
"APP_NEQ_2_48","11:05:00","11:05:00","8","0"
"APP_NEQ_2_48","11:16:00","11:16:00","9","1"
"APP_NEQ_2_48","11:26:00","11:28:00","15","2"
"APP_NEQ_2_48","11:34:00","11:34:00","83","3"
"APP_NEQ_2_48","11:45:00","11:45:00","106","4"
"APP_NEQ_2_48","11:48:00","11:48:00","107","5"
"APP_NEQ_2_48","11:51:00","11:51:00","108","6"
"APP_NEQ_2_48","11:54:00","11:54:00","109","7"
"APP_NEQ_2_48","11:57:00","11:57:00","110","8"
"APP_NEQ_2_48","12:00:00","12:00:00","111","9"
"APP_NEQ_2_48","12:03:00","12:03:00","112","10"
"APP_NEQ_2_48","12:05:00","12:05:00","113","11"
"APP_NEQ_2_48","12:07:00","12:07:00","114","12"
"APP_NEQ_2_48","12:10:00","12:10:00","115","13"
"APP_NEQ_2_48","12:13:00","12:13:00","116","14"
"APP_NEQ_2_48","12:16:00","12:16:00","117","15"
"APP_NEQ_2_48","12:21:00","12:21:00","118","16"
"APP_NEQ_2_49","08:16:00","08:16:00","118","0"
"APP_NEQ_2_49","08:21:00","08:21:00","117","1"
"APP_NEQ_2_49","08:24:00","08:24:00","116","2"
"APP_NEQ_2_49","08:27:00","08:27:00","115","3"
"APP_NEQ_2_49","08:30:00","08:30:00","114","4"
"APP_NEQ_2_49","08:32:00","08:32:00","113","5"
"APP_NEQ_2_49","08:34:00","08:34:00","112","6"
"APP_NEQ_2_49","08:36:00","08:36:00","111","7"
"APP_NEQ_2_49","08:39:00","08:39:00","110","8"
"APP_NEQ_2_49","08:42:00","08:42:00","109","9"
"APP_NEQ_2_49","08:45:00","08:45:00","108","10"
"APP_NEQ_2_49","08:48:00","08:48:00","107","11"
"APP_NEQ_2_49","08:51:00","08:51:00","106","12"
"APP_NEQ_2_49","08:54:00","08:54:00","100","13"
"APP_NEQ_2_49","09:08:00","09:10:00","15","14"
"APP_NEQ_2_49","09:14:00","09:14:00","11","15"
"APP_NEQ_2_49","09:16:00","09:16:00","10","16"
"APP_NEQ_2_49","09:31:00","09:31:00","8","17"
"APP_NEQ_2_50","11:22:00","11:22:00","8","0"
"APP_NEQ_2_50","11:41:00","11:42:00","15","1"
"APP_NEQ_2_50","11:59:00","11:59:00","108","2"
"APP_NEQ_2_50","12:24:00","12:24:00","118","3"
"APP_NEQ_2_51","08:35:00","08:35:00","118","0"
"APP_NEQ_2_51","08:47:00","08:47:00","111","1"
"APP_NEQ_2_51","08:53:00","08:53:00","108","2"
"APP_NEQ_2_51","08:56:00","08:56:00","107","3"
"APP_NEQ_2_51","08:59:00","08:59:00","106","4"
"APP_NEQ_2_51","09:14:00","09:16:00","15","5"
"APP_NEQ_2_51","09:25:00","09:25:00","9","6"
"APP_NEQ_2_51","09:37:00","09:37:00","8","7"
"APP_NEQ_2_52","11:35:00","11:35:00","8","0"
"APP_NEQ_2_52","11:46:00","11:46:00","9","1"
"APP_NEQ_2_52","11:56:00","11:58:00","15","2"
"APP_NEQ_2_52","12:13:00","12:13:00","100","3"
"APP_NEQ_2_52","12:16:00","12:16:00","106","4"
"APP_NEQ_2_52","12:19:00","12:19:00","107","5"
"APP_NEQ_2_52","12:22:00","12:22:00","108","6"
"APP_NEQ_2_52","12:25:00","12:25:00","109","7"
"APP_NEQ_2_52","12:28:00","12:28:00","110","8"
"APP_NEQ_2_52","12:31:00","12:31:00","111","9"
"APP_NEQ_2_52","12:35:00","12:35:00","112","10"
"APP_NEQ_2_52","12:37:00","12:37:00","113","11"
"APP_NEQ_2_52","12:39:00","12:39:00","114","12"
"APP_NEQ_2_52","12:42:00","12:42:00","115","13"
"APP_NEQ_2_52","12:45:00","12:45:00","116","14"
"APP_NEQ_2_52","12:48:00","12:48:00","117","15"
"APP_NEQ_2_52","12:53:00","12:53:00","118","16"
"APP_NEQ_2_53","08:37:00","08:37:00","118","0"
"APP_NEQ_2_53","08:42:00","08:42:00","117","1"
"APP_NEQ_2_53","08:45:00","08:45:00","116","2"
"APP_NEQ_2_53","08:47:00","08:47:00","115","3"
"APP_NEQ_2_53","08:50:00","08:50:00","114","4"
"APP_NEQ_2_53","08:52:00","08:52:00","113","5"
"APP_NEQ_2_53","08:55:00","08:55:00","112","6"
"APP_NEQ_2_53","08:57:00","08:57:00","111","7"
"APP_NEQ_2_53","09:00:00","09:00:00","110","8"
"APP_NEQ_2_53","09:03:00","09:03:00","109","9"
"APP_NEQ_2_53","09:06:00","09:06:00","108","10"
"APP_NEQ_2_53","09:09:00","09:09:00","107","11"
"APP_NEQ_2_53","09:12:00","09:12:00","106","12"
"APP_NEQ_2_53","09:22:00","09:22:00","83","13"
"APP_NEQ_2_53","09:28:00","09:30:00","15","14"
"APP_NEQ_2_53","09:50:00","09:50:00","8","15"
"APP_NEQ_2_55","09:06:00","09:06:00","118","0"
"APP_NEQ_2_55","09:11:00","09:11:00","117","1"
"APP_NEQ_2_55","09:14:00","09:14:00","116","2"
"APP_NEQ_2_55","09:17:00","09:17:00","115","3"
"APP_NEQ_2_55","09:20:00","09:20:00","114","4"
"APP_NEQ_2_55","09:22:00","09:22:00","113","5"
"APP_NEQ_2_55","09:24:00","09:24:00","112","6"
"APP_NEQ_2_55","09:27:00","09:27:00","111","7"
"APP_NEQ_2_55","09:30:00","09:30:00","110","8"
"APP_NEQ_2_55","09:33:00","09:33:00","109","9"
"APP_NEQ_2_55","09:36:00","09:36:00","108","10"
"APP_NEQ_2_55","09:39:00","09:39:00","107","11"
"APP_NEQ_2_55","09:42:00","09:42:00","106","12"
"APP_NEQ_2_55","09:58:00","10:00:00","15","13"
"APP_NEQ_2_55","10:09:00","10:09:00","9","14"
"APP_NEQ_2_55","10:19:00","10:19:00","8","15"
"APP_NEQ_2_57","09:48:00","09:48:00","118","0"
"APP_NEQ_2_57","09:53:00","09:53:00","117","1"
"APP_NEQ_2_57","09:56:00","09:56:00","116","2"
"APP_NEQ_2_57","09:59:00","09:59:00","115","3"
"APP_NEQ_2_57","10:02:00","10:02:00","114","4"
"APP_NEQ_2_57","10:04:00","10:04:00","113","5"
"APP_NEQ_2_57","10:06:00","10:06:00","112","6"
"APP_NEQ_2_57","10:09:00","10:09:00","111","7"
"APP_NEQ_2_57","10:12:00","10:12:00","110","8"
"APP_NEQ_2_57","10:15:00","10:15:00","109","9"
"APP_NEQ_2_57","10:18:00","10:18:00","108","10"
"APP_NEQ_2_57","10:22:00","10:22:00","107","11"
"APP_NEQ_2_57","10:25:00","10:25:00","106","12"
"APP_NEQ_2_57","10:37:00","10:37:00","83","13"
"APP_NEQ_2_57","10:44:00","10:47:00","15","14"
"APP_NEQ_2_57","10:55:00","10:55:00","9","15"
"APP_NEQ_2_57","11:05:00","11:05:00","8","16"
"APP_NEQ_2_59","10:04:00","10:04:00","118","0"
"APP_NEQ_2_59","10:47:00","10:49:00","15","1"
"APP_NEQ_2_59","11:08:00","11:08:00","8","2"
"APP_NEQ_2_61","10:15:00","10:15:00","118","0"
"APP_NEQ_2_61","10:20:00","10:20:00","117","1"
"APP_NEQ_2_61","10:23:00","10:23:00","116","2"
"APP_NEQ_2_61","10:26:00","10:26:00","115","3"
"APP_NEQ_2_61","10:29:00","10:29:00","114","4"
"APP_NEQ_2_61","10:31:00","10:31:00","113","5"
"APP_NEQ_2_61","10:33:00","10:33:00","112","6"
"APP_NEQ_2_61","10:36:00","10:36:00","111","7"
"APP_NEQ_2_61","10:39:00","10:39:00","110","8"
"APP_NEQ_2_61","10:42:00","10:42:00","109","9"
"APP_NEQ_2_61","10:45:00","10:45:00","108","10"
"APP_NEQ_2_61","10:48:00","10:48:00","107","11"
"APP_NEQ_2_61","10:52:00","10:52:00","106","12"
"APP_NEQ_2_61","10:55:00","10:55:00","100","13"
"APP_NEQ_2_61","11:08:00","11:09:00","15","14"
"APP_NEQ_2_61","11:18:00","11:18:00","9","15"
"APP_NEQ_2_61","11:29:00","11:29:00","8","16"
"APP_NEQ_2_63","10:48:00","10:48:00","118","0"
"APP_NEQ_2_63","10:53:00","10:53:00","117","1"
"APP_NEQ_2_63","10:56:00","10:56:00","116","2"
"APP_NEQ_2_63","10:59:00","10:59:00","115","3"
"APP_NEQ_2_63","11:02:00","11:02:00","114","4"
"APP_NEQ_2_63","11:04:00","11:04:00","113","5"
"APP_NEQ_2_63","11:06:00","11:06:00","112","6"
"APP_NEQ_2_63","11:09:00","11:09:00","111","7"
"APP_NEQ_2_63","11:12:00","11:12:00","110","8"
"APP_NEQ_2_63","11:15:00","11:15:00","109","9"
"APP_NEQ_2_63","11:18:00","11:18:00","108","10"
"APP_NEQ_2_63","11:22:00","11:22:00","107","11"
"APP_NEQ_2_63","11:25:00","11:25:00","106","12"
"APP_NEQ_2_63","11:37:00","11:37:00","83","13"
"APP_NEQ_2_63","11:44:00","11:47:00","15","14"
"APP_NEQ_2_63","11:55:00","11:55:00","9","15"
"APP_NEQ_2_63","12:05:00","12:05:00","8","16"
"APP_NEQ_2_65","11:00:00","11:00:00","118","0"
"APP_NEQ_2_65","11:47:00","11:49:00","15","1"
"APP_NEQ_2_65","12:08:00","12:08:00","8","2"
"APP_NEQ_2_67","11:15:00","11:15:00","118","0"
"APP_NEQ_2_67","11:20:00","11:20:00","117","1"
"APP_NEQ_2_67","11:23:00","11:23:00","116","2"
"APP_NEQ_2_67","11:26:00","11:26:00","115","3"
"APP_NEQ_2_67","11:29:00","11:29:00","114","4"
"APP_NEQ_2_67","11:31:00","11:31:00","113","5"
"APP_NEQ_2_67","11:33:00","11:33:00","112","6"
"APP_NEQ_2_67","11:36:00","11:36:00","111","7"
"APP_NEQ_2_67","11:39:00","11:39:00","110","8"
"APP_NEQ_2_67","11:42:00","11:42:00","109","9"
"APP_NEQ_2_67","11:45:00","11:45:00","108","10"
"APP_NEQ_2_67","11:48:00","11:48:00","107","11"
"APP_NEQ_2_67","11:52:00","11:52:00","106","12"
"APP_NEQ_2_67","11:55:00","11:55:00","100","13"
"APP_NEQ_2_67","12:08:00","12:09:00","15","14"
"APP_NEQ_2_67","12:18:00","12:18:00","9","15"
"APP_NEQ_2_67","12:29:00","12:29:00","8","16"
"APP_NEQ_2_69","11:48:00","11:48:00","118","0"
"APP_NEQ_2_69","11:53:00","11:53:00","117","1"
"APP_NEQ_2_69","11:56:00","11:56:00","116","2"
"APP_NEQ_2_69","11:59:00","11:59:00","115","3"
"APP_NEQ_2_69","12:02:00","12:02:00","114","4"
"APP_NEQ_2_69","12:04:00","12:04:00","113","5"
"APP_NEQ_2_69","12:06:00","12:06:00","112","6"
"APP_NEQ_2_69","12:09:00","12:09:00","111","7"
"APP_NEQ_2_69","12:12:00","12:12:00","110","8"
"APP_NEQ_2_69","12:15:00","12:15:00","109","9"
"APP_NEQ_2_69","12:18:00","12:18:00","108","10"
"APP_NEQ_2_69","12:22:00","12:22:00","107","11"
"APP_NEQ_2_69","12:25:00","12:25:00","106","12"
"APP_NEQ_2_69","12:37:00","12:37:00","83","13"
"APP_NEQ_2_69","12:44:00","12:47:00","15","14"
"APP_NEQ_2_69","12:55:00","12:55:00","9","15"
"APP_NEQ_2_69","13:05:00","13:05:00","8","16"
"APP_NEQ_2_102","12:05:00","12:05:00","8","0"
"APP_NEQ_2_102","12:16:00","12:16:00","9","1"
"APP_NEQ_2_102","12:26:00","12:28:00","15","2"
"APP_NEQ_2_102","12:44:00","12:44:00","106","3"
"APP_NEQ_2_102","12:47:00","12:47:00","107","4"
"APP_NEQ_2_102","12:50:00","12:50:00","108","5"
"APP_NEQ_2_102","12:53:00","12:53:00","109","6"
"APP_NEQ_2_102","12:56:00","12:56:00","110","7"
"APP_NEQ_2_102","12:59:00","12:59:00","111","8"
"APP_NEQ_2_102","13:03:00","13:03:00","112","9"
"APP_NEQ_2_102","13:05:00","13:05:00","113","10"
"APP_NEQ_2_102","13:07:00","13:07:00","114","11"
"APP_NEQ_2_102","13:10:00","13:10:00","115","12"
"APP_NEQ_2_102","13:13:00","13:13:00","116","13"
"APP_NEQ_2_102","13:16:00","13:16:00","117","14"
"APP_NEQ_2_102","13:21:00","13:21:00","118","15"
"APP_NEQ_2_103","12:00:00","12:00:00","118","0"
"APP_NEQ_2_103","12:47:00","12:49:00","15","1"
"APP_NEQ_2_103","13:08:00","13:08:00","8","2"
"APP_NEQ_2_104","12:35:00","12:35:00","8","0"
"APP_NEQ_2_104","12:46:00","12:46:00","9","1"
"APP_NEQ_2_104","12:56:00","12:58:00","15","2"
"APP_NEQ_2_104","13:13:00","13:13:00","100","3"
"APP_NEQ_2_104","13:16:00","13:16:00","106","4"
"APP_NEQ_2_104","13:19:00","13:19:00","107","5"
"APP_NEQ_2_104","13:22:00","13:22:00","108","6"
"APP_NEQ_2_104","13:25:00","13:25:00","109","7"
"APP_NEQ_2_104","13:28:00","13:28:00","110","8"
"APP_NEQ_2_104","13:31:00","13:31:00","111","9"
"APP_NEQ_2_104","13:35:00","13:35:00","112","10"
"APP_NEQ_2_104","13:37:00","13:37:00","113","11"
"APP_NEQ_2_104","13:39:00","13:39:00","114","12"
"APP_NEQ_2_104","13:42:00","13:42:00","115","13"
"APP_NEQ_2_104","13:45:00","13:45:00","116","14"
"APP_NEQ_2_104","13:48:00","13:48:00","117","15"
"APP_NEQ_2_104","13:53:00","13:53:00","118","16"
"APP_NEQ_2_105","12:15:00","12:15:00","118","0"
"APP_NEQ_2_105","12:20:00","12:20:00","117","1"
"APP_NEQ_2_105","12:23:00","12:23:00","116","2"
"APP_NEQ_2_105","12:26:00","12:26:00","115","3"
"APP_NEQ_2_105","12:29:00","12:29:00","114","4"
"APP_NEQ_2_105","12:31:00","12:31:00","113","5"
"APP_NEQ_2_105","12:33:00","12:33:00","112","6"
"APP_NEQ_2_105","12:36:00","12:36:00","111","7"
"APP_NEQ_2_105","12:39:00","12:39:00","110","8"
"APP_NEQ_2_105","12:42:00","12:42:00","109","9"
"APP_NEQ_2_105","12:45:00","12:45:00","108","10"
"APP_NEQ_2_105","12:48:00","12:48:00","107","11"
"APP_NEQ_2_105","12:52:00","12:52:00","106","12"
"APP_NEQ_2_105","12:55:00","12:55:00","100","13"
"APP_NEQ_2_105","13:08:00","13:09:00","15","14"
"APP_NEQ_2_105","13:18:00","13:18:00","9","15"
"APP_NEQ_2_105","13:29:00","13:29:00","8","16"
"APP_NEQ_2_107","12:48:00","12:48:00","118","0"
"APP_NEQ_2_107","12:53:00","12:53:00","117","1"
"APP_NEQ_2_107","12:56:00","12:56:00","116","2"
"APP_NEQ_2_107","12:59:00","12:59:00","115","3"
"APP_NEQ_2_107","13:02:00","13:02:00","114","4"
"APP_NEQ_2_107","13:04:00","13:04:00","113","5"
"APP_NEQ_2_107","13:06:00","13:06:00","112","6"
"APP_NEQ_2_107","13:09:00","13:09:00","111","7"
"APP_NEQ_2_107","13:12:00","13:12:00","110","8"
"APP_NEQ_2_107","13:15:00","13:15:00","109","9"
"APP_NEQ_2_107","13:18:00","13:18:00","108","10"
"APP_NEQ_2_107","13:22:00","13:22:00","107","11"
"APP_NEQ_2_107","13:25:00","13:25:00","106","12"
"APP_NEQ_2_107","13:37:00","13:37:00","83","13"
"APP_NEQ_2_107","13:44:00","13:47:00","15","14"
"APP_NEQ_2_107","13:55:00","13:55:00","9","15"
"APP_NEQ_2_107","14:05:00","14:05:00","8","16"
"APP_NEQ_2_108","13:05:00","13:05:00","8","0"
"APP_NEQ_2_108","13:16:00","13:16:00","9","1"
"APP_NEQ_2_108","13:26:00","13:28:00","15","2"
"APP_NEQ_2_108","13:34:00","13:34:00","83","3"
"APP_NEQ_2_108","13:44:00","13:44:00","106","4"
"APP_NEQ_2_108","13:47:00","13:47:00","107","5"
"APP_NEQ_2_108","13:50:00","13:50:00","108","6"
"APP_NEQ_2_108","13:53:00","13:53:00","109","7"
"APP_NEQ_2_108","13:56:00","13:56:00","110","8"
"APP_NEQ_2_108","13:59:00","13:59:00","111","9"
"APP_NEQ_2_108","14:03:00","14:03:00","112","10"
"APP_NEQ_2_108","14:05:00","14:05:00","113","11"
"APP_NEQ_2_108","14:07:00","14:07:00","114","12"
"APP_NEQ_2_108","14:10:00","14:10:00","115","13"
"APP_NEQ_2_108","14:13:00","14:13:00","116","14"
"APP_NEQ_2_108","14:16:00","14:16:00","117","15"
"APP_NEQ_2_108","14:21:00","14:21:00","118","16"
"APP_NEQ_2_109","13:15:00","13:15:00","118","0"
"APP_NEQ_2_109","13:20:00","13:20:00","117","1"
"APP_NEQ_2_109","13:23:00","13:23:00","116","2"
"APP_NEQ_2_109","13:26:00","13:26:00","115","3"
"APP_NEQ_2_109","13:29:00","13:29:00","114","4"
"APP_NEQ_2_109","13:31:00","13:31:00","113","5"
"APP_NEQ_2_109","13:33:00","13:33:00","112","6"
"APP_NEQ_2_109","13:36:00","13:36:00","111","7"
"APP_NEQ_2_109","13:39:00","13:39:00","110","8"
"APP_NEQ_2_109","13:42:00","13:42:00","109","9"
"APP_NEQ_2_109","13:45:00","13:45:00","108","10"
"APP_NEQ_2_109","13:48:00","13:48:00","107","11"
"APP_NEQ_2_109","13:52:00","13:52:00","106","12"
"APP_NEQ_2_109","13:55:00","13:55:00","100","13"
"APP_NEQ_2_109","14:08:00","14:09:00","15","14"
"APP_NEQ_2_109","14:18:00","14:18:00","9","15"
"APP_NEQ_2_109","14:29:00","14:29:00","8","16"
"APP_NEQ_2_110","13:22:00","13:22:00","8","0"
"APP_NEQ_2_110","13:41:00","13:42:00","15","1"
"APP_NEQ_2_110","13:59:00","13:59:00","108","2"
"APP_NEQ_2_110","14:24:00","14:24:00","118","3"
"APP_NEQ_2_111","13:48:00","13:48:00","118","0"
"APP_NEQ_2_111","13:53:00","13:53:00","117","1"
"APP_NEQ_2_111","13:56:00","13:56:00","116","2"
"APP_NEQ_2_111","13:59:00","13:59:00","115","3"
"APP_NEQ_2_111","14:02:00","14:02:00","114","4"
"APP_NEQ_2_111","14:04:00","14:04:00","113","5"
"APP_NEQ_2_111","14:06:00","14:06:00","112","6"
"APP_NEQ_2_111","14:09:00","14:09:00","111","7"
"APP_NEQ_2_111","14:12:00","14:12:00","110","8"
"APP_NEQ_2_111","14:15:00","14:15:00","109","9"
"APP_NEQ_2_111","14:18:00","14:18:00","108","10"
